id_add_producao_intelectual,an_base,cd_programa_ies,nm_programa_ies,com_discentes,com_egressos,com_egressos_ou_discentes
18706892,2013,33010013003P8,METEOROLOGIA,false,false,false
18706899,2013,33010013003P8,METEOROLOGIA,false,false,false
18706900,2013,33010013003P8,METEOROLOGIA,false,false,false
18706902,2013,33010013003P8,METEOROLOGIA,false,false,false
18706906,2013,33010013003P8,METEOROLOGIA,true,false,true
18706909,2013,33010013003P8,METEOROLOGIA,false,false,false
18706910,2013,33010013003P8,METEOROLOGIA,true,false,true
18706911,2013,33010013003P8,METEOROLOGIA,false,false,false
18706914,2013,33010013003P8,METEOROLOGIA,true,false,true
18706915,2013,33010013003P8,METEOROLOGIA,true,false,true
18706916,2013,33010013003P8,METEOROLOGIA,false,false,false
18706918,2013,33010013003P8,METEOROLOGIA,true,false,true
18706919,2013,33010013003P8,METEOROLOGIA,true,false,true
18706920,2013,33010013003P8,METEOROLOGIA,false,false,false
18706921,2013,33010013003P8,METEOROLOGIA,false,false,false
18706922,2013,33010013003P8,METEOROLOGIA,false,false,false
18706923,2013,33010013003P8,METEOROLOGIA,true,false,true
18706925,2013,33010013003P8,METEOROLOGIA,false,false,false
18706927,2013,33010013003P8,METEOROLOGIA,false,false,false
18706928,2013,33010013003P8,METEOROLOGIA,false,false,false
18706929,2013,33010013003P8,METEOROLOGIA,false,false,false
18706931,2013,33010013003P8,METEOROLOGIA,true,false,true
18706932,2013,33010013003P8,METEOROLOGIA,true,false,true
18706935,2013,33010013003P8,METEOROLOGIA,false,false,false
18706936,2013,33010013003P8,METEOROLOGIA,false,false,false
18706937,2013,33010013003P8,METEOROLOGIA,false,false,false
18706939,2013,33010013003P8,METEOROLOGIA,true,false,true
18706943,2013,33010013003P8,METEOROLOGIA,false,false,false
18706947,2013,33010013003P8,METEOROLOGIA,false,false,false
18706948,2013,33010013003P8,METEOROLOGIA,true,false,true
18706951,2013,33010013003P8,METEOROLOGIA,false,false,false
18706954,2013,33010013003P8,METEOROLOGIA,false,false,false
18706956,2013,33010013003P8,METEOROLOGIA,false,false,false
18706957,2013,33010013003P8,METEOROLOGIA,true,false,true
18706958,2013,33010013003P8,METEOROLOGIA,false,false,false
18706961,2013,33010013003P8,METEOROLOGIA,false,false,false
18706962,2013,33010013003P8,METEOROLOGIA,false,false,false
18706964,2013,33010013003P8,METEOROLOGIA,false,false,false
18706965,2013,33010013003P8,METEOROLOGIA,false,false,false
18706968,2013,33010013003P8,METEOROLOGIA,false,false,false
18706969,2013,33010013003P8,METEOROLOGIA,false,false,false
18706970,2013,33010013003P8,METEOROLOGIA,false,false,false
18706971,2013,33010013003P8,METEOROLOGIA,false,false,false
18706974,2013,33010013003P8,METEOROLOGIA,true,false,true
18706975,2013,33010013003P8,METEOROLOGIA,false,false,false
18706979,2013,33010013003P8,METEOROLOGIA,true,false,true
18706980,2013,33010013003P8,METEOROLOGIA,true,false,true
18706986,2013,33010013003P8,METEOROLOGIA,false,false,false
18706987,2013,33010013003P8,METEOROLOGIA,false,false,false
18706988,2013,33010013003P8,METEOROLOGIA,false,false,false
18707016,2013,33010013003P8,METEOROLOGIA,false,false,false
18707017,2013,33010013003P8,METEOROLOGIA,false,false,false
18707018,2013,33010013003P8,METEOROLOGIA,true,false,true
18707019,2013,33010013003P8,METEOROLOGIA,false,false,false
18707020,2013,33010013003P8,METEOROLOGIA,true,false,true
18707021,2013,33010013003P8,METEOROLOGIA,false,false,false
18707022,2013,33010013003P8,METEOROLOGIA,false,false,false
18707023,2013,33010013003P8,METEOROLOGIA,false,false,false
18707024,2013,33010013003P8,METEOROLOGIA,false,false,false
18707026,2013,33010013003P8,METEOROLOGIA,true,false,true
18707027,2013,33010013003P8,METEOROLOGIA,false,false,false
18707028,2013,33010013003P8,METEOROLOGIA,true,false,true
18707029,2013,33010013003P8,METEOROLOGIA,true,false,true
18707030,2013,33010013003P8,METEOROLOGIA,true,false,true
18707031,2013,33010013003P8,METEOROLOGIA,true,false,true
18707032,2013,33010013003P8,METEOROLOGIA,false,false,false
18707033,2013,33010013003P8,METEOROLOGIA,false,false,false
18707034,2013,33010013003P8,METEOROLOGIA,true,false,true
18707035,2013,33010013003P8,METEOROLOGIA,true,false,true
18707036,2013,33010013003P8,METEOROLOGIA,false,false,false
18707037,2013,33010013003P8,METEOROLOGIA,false,false,false
18874742,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874743,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874744,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874746,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874747,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874748,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874749,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874751,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874754,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874756,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874761,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874762,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874767,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874769,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874772,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874775,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874776,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874777,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874789,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874795,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874796,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874797,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874802,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874804,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874805,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874808,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874809,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874814,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874818,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874820,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874823,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874825,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874831,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874842,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874843,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874845,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874852,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874855,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874856,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874859,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874860,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874861,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874862,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874863,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874868,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874870,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874871,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874874,2013,33010013010P4,ASTROFÍSICA,true,false,true
18874876,2013,33010013010P4,ASTROFÍSICA,false,false,false
18874902,2013,33010013010P4,ASTROFÍSICA,false,false,false
19253737,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19253738,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19253739,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19253740,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19253741,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19253743,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19253746,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19253748,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19253991,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19253993,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19253994,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19253997,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254002,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254004,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254006,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254051,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254054,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254057,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254058,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254059,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254060,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254066,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254067,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254068,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254132,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254133,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254136,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254140,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254142,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254144,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254145,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254146,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254213,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254223,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254229,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254312,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254315,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254318,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254322,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254324,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254391,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254392,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254395,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254403,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254471,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254481,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254482,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254485,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254490,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254636,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254637,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254642,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254649,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254650,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254658,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254693,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254703,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254705,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254747,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254754,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254756,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254762,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254767,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19254793,2013,33010013008P0,GEOFÍSICA ESPACIAL,true,false,true
19254809,2013,33010013008P0,GEOFÍSICA ESPACIAL,false,false,false
19835108,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835154,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835215,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835217,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835222,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835288,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835400,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835402,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835410,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835511,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835525,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835527,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,true,false,true
19835528,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835653,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835656,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,true,false,true
19835658,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835665,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835666,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835751,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835763,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835765,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835768,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835825,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835900,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835909,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835973,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835980,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19835989,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836011,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,true,false,true
19836015,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836028,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836030,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836056,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836061,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836078,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,true,false,true
19836080,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836082,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836084,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836087,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836090,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836092,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836104,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836107,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836109,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836136,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836139,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836141,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836150,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836156,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836161,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836171,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836172,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,true,false,true
19836185,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836186,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836192,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836193,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836194,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836195,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,true,false,true
19836196,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836197,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836199,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,true,false,true
19836200,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836205,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836206,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836211,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836212,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836217,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836220,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836221,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836222,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836223,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836224,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836225,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19836226,2013,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,false,false,false
19990716,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990718,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990719,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990722,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990726,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990727,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990728,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990729,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990730,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990739,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990741,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990742,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990745,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990746,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990751,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990752,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990753,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990757,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990758,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990759,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990762,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990763,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990765,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990782,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990784,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990787,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990791,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990792,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990793,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990797,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990802,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990803,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990805,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990808,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990809,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990813,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990846,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990850,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990865,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990871,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990881,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990883,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990895,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990902,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990903,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990904,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990905,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990907,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990908,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990913,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990915,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990916,2013,33010013002P1,COMPUTAÇÃO APLICADA,true,false,true
19990918,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990926,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990927,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990929,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990930,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990932,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
19990934,2013,33010013002P1,COMPUTAÇÃO APLICADA,false,false,false
20384635,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384637,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384638,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384639,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384647,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384671,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384672,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384673,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384674,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384675,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384685,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384689,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384731,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384732,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384733,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384734,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384736,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384747,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384751,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384753,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384754,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384760,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384762,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384764,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384809,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384831,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384841,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384878,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384882,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384916,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384924,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384928,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384953,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384954,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384967,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384969,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384970,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20384995,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20384996,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20385006,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20385009,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20385010,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20385038,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20385039,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20385040,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20385046,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20385087,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20385141,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20385177,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,true,false,true
20385178,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
20385179,2013,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,false,false,false
